customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1142,Michal Paiton,Male,95,07-05-1998,27,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2
1156,Breena Risebrow,Female,22,16-10-1997,28,Marketing Assistant,Agriculture,Mass Customer,N,Yes,1
1196,Phillie Bradforth,Female,23,19-03-1998,27,Research Nurse,Health,Mass Customer,N,No,2
1197,Isobel Lampett,Female,44,16-10-1997,28,Professor,Financial Services,High Net Worth,N,Yes,5
1207,Mabel Marousek,Female,30,25-09-1997,28,Engineer IV,Health,Mass Customer,N,No,1
1251,Codie Arnecke,Male,63,01-10-1997,28,Desktop Support Technician,Property,Mass Customer,N,No,2
1302,Ericka Eggers,Female,29,03-05-1998,27,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2
1335,Sibylla Marlon,Female,57,14-08-1997,28,NA,Entertainment,Mass Customer,N,Yes,3
1408,Kendricks Plastow,Male,14,22-06-1997,28,Dental Hygienist,Health,High Net Worth,N,No,4
1413,Vi Lauga,Female,47,24-04-1998,27,Administrative Assistant II,Financial Services,Mass Customer,N,No,3
1466,Cyndia Gull,Female,62,05-01-1998,27,Cost Accountant,Financial Services,High Net Worth,N,Yes,2
1491,Agneta Swiggs,Female,96,03-08-1997,28,Senior Sales Associate,Health,Mass Customer,N,Yes,4
1496,Cordie Disbrow,Female,22,02-05-1998,27,Human Resources Manager,IT,Affluent Customer,N,No,3
1527,Gerek Chape,Male,23,15-10-1997,28,Chemical Engineer,Manufacturing,Mass Customer,N,No,2
1549,Vikki Tett,Female,87,06-08-1997,28,NA,Financial Services,Affluent Customer,N,Yes,4
1623,Katy Taffee,Female,29,24-12-1997,28,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2
1736,Garrek Rowbotham,Male,83,10-05-1998,27,Associate Professor,IT,Affluent Customer,N,No,4
1753,Kerry Ford,Female,6,12-10-1997,28,VP Product Management,Health,High Net Worth,N,Yes,1
1865,Isabelita Kitchener,Female,35,24-12-1997,28,Office Assistant III,n/a,Mass Customer,N,No,3
1897,Cosette Callar,Female,58,20-08-1997,28,Product Engineer,n/a,Mass Customer,N,Yes,1
1899,Lambert Vardey,Male,29,02-09-1997,28,NA,Retail,Affluent Customer,N,Yes,4
1963,Syman Trimnell,Male,81,18-03-1998,27,Biostatistician I,Agriculture,Mass Customer,N,Yes,4
1971,Mariel Dyke,Female,49,10-02-1998,27,NA,Manufacturing,Mass Customer,N,Yes,4
2074,Roslyn Rawdall,Female,90,11-06-1997,28,NA,Financial Services,Mass Customer,N,No,4
2101,Maryann ,Female,71,08-03-1998,27,General Manager,n/a,Mass Customer,N,Yes,2
2133,Clarissa Blaisdale,Female,44,20-01-1998,27,General Manager,Financial Services,High Net Worth,N,No,3
2161,Tommie Mardle,Male,35,14-01-1998,27,NA,Financial Services,Mass Customer,N,No,4
2167,Laina Semorad,Female,31,11-07-1997,28,Librarian,Entertainment,Mass Customer,N,No,1
2187,Brunhilde Kendall,Female,52,27-12-1997,28,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2
2189,Thedric ,Male,43,25-02-1998,27,Safety Technician II,Financial Services,High Net Worth,N,No,4
2198,Marijn Arnoll,Male,1,10-01-1998,27,Editor,Property,Affluent Customer,N,Yes,1
2292,Christie MacClure,Female,17,02-06-1998,27,Research Nurse,Health,Mass Customer,N,Yes,2
2298,Brigham Vyse,Male,64,28-10-1997,28,Environmental Tech,Property,Mass Customer,N,Yes,5
2386,Adrianne Lowerson,Female,93,06-07-1997,28,Compensation Analyst,Financial Services,Mass Customer,N,No,2
2550,Dionysus Elmhurst,Male,34,12-08-1997,28,Pharmacist,Health,Mass Customer,N,Yes,4
2594,Sigismond Stockow,Male,90,23-06-1997,28,Internal Auditor,Manufacturing,Mass Customer,N,No,2
2648,Saunder Newens,Male,60,09-05-1998,27,Account Representative I,n/a,Affluent Customer,N,No,1
2710,Flory Standering,Male,77,30-01-1998,27,NA,Retail,Mass Customer,N,No,2
2714,Emmy Jenton,Female,50,17-03-1998,27,Occupational Therapist,Health,High Net Worth,N,Yes,1
2781,Linnea Jeacop,Female,4,01-09-1997,28,VP Sales,Financial Services,Affluent Customer,N,Yes,5
2835,Deloria ,Female,30,01-07-1997,28,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2
2865,Lila Eyeington,Female,11,14-12-1997,28,Electrical Engineer,Manufacturing,High Net Worth,N,No,3
2930,Goddard Benthall,Male,46,25-07-1997,28,Assistant Media Planner,Entertainment,Mass Customer,N,No,3
2988,Darrelle Michie,Female,20,02-02-1998,27,Administrative Officer,n/a,Mass Customer,N,Yes,1
3030,Flor Agnew,Female,68,21-05-1998,27,Technical Writer,Manufacturing,Affluent Customer,N,No,3
3050,Dinnie Worsom,Female,90,04-12-1997,28,NA,n/a,High Net Worth,N,No,5
3157,Hurlee Fasson,Male,46,19-07-1997,28,NA,Retail,Mass Customer,N,Yes,1
3198,Dur Knappen,Male,66,02-08-1997,28,Media Manager III,Manufacturing,Mass Customer,N,Yes,1
3216,Edgar Ordish,Male,59,08-05-1998,27,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1
3219,Denyse Scutts,Female,94,06-01-1998,27,Web Developer III,Financial Services,Mass Customer,N,No,3
3281,Peg Cliff,Female,67,22-02-1998,27,Administrative Assistant III,n/a,Mass Customer,N,No,4
3413,Zulema Cristofolo,Female,93,15-10-1997,28,VP Accounting,Financial Services,Mass Customer,N,No,3
3433,Karissa Cabral,Female,10,28-04-1998,27,Computer Systems Analyst II,Property,Mass Customer,N,No,2
3481,Haley Dessent,Male,37,12-10-1997,28,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4
3502,Wilfrid Cleaves,Male,5,16-10-1997,28,Senior Sales Associate,Retail,High Net Worth,N,Yes,3
3556,Larina Gheeorghie,Female,38,05-07-1997,28,Senior Developer,Manufacturing,High Net Worth,N,No,3
3587,Ines Galfour,Female,85,24-09-1997,28,NA,n/a,Affluent Customer,N,No,2
3609,Chicky Butterfield,Male,69,02-09-1997,28,Marketing Manager,Manufacturing,Mass Customer,N,No,4
3663,Hermy Casement,Male,62,10-02-1998,27,Information Systems Manager,n/a,Affluent Customer,N,No,1
3753,Ebony Peagrim,Female,16,21-08-1997,28,Office Assistant II,Manufacturing,Mass Customer,N,No,3
3868,Rica Corrado,Female,60,19-06-1997,28,Social Worker,Health,Affluent Customer,N,Yes,4
3917,Artemas Kyncl,Male,79,26-12-1997,28,Chemical Engineer,Manufacturing,Mass Customer,N,No,4
3943,Adler Dredge,Male,19,30-12-1997,27,VP Accounting,Financial Services,Affluent Customer,N,No,2
3990,Reynard Hagger,Male,99,05-03-1998,27,Desktop Support Technician,Health,High Net Worth,N,No,1
99,Reggie Mulliner,Male,97,13-06-1998,27,VP Accounting,Financial Services,Mass Customer,N,No,3
116,Scottie Swiffen,Male,49,05-02-1999,26,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,2
331,Ford Groucock,Male,87,23-09-1998,27,Desktop Support Technician,Health,Mass Customer,N,Yes,3
334,Fredi Iannuzzelli,Female,71,20-05-1999,26,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3
351,Dev Hafner,Male,69,12-05-1999,26,Pharmacist,Health,Mass Customer,N,Yes,2
361,Stephana Minero,Female,59,27-03-1999,26,Software Engineer IV,Health,Mass Customer,N,Yes,2
370,Trstram Bondesen,Male,91,27-07-1998,27,NA,Telecommunications,Affluent Customer,N,Yes,3
377,Levy Bonavia,Male,65,19-05-1999,26,Staff Scientist,Agriculture,Mass Customer,N,No,1
421,Tish Netti,Female,26,19-03-1999,26,Sales Representative,Retail,Mass Customer,N,Yes,2
586,Jayme Baunton,Female,63,15-03-1999,26,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4
704,Lindsay Acaster,Female,49,08-12-1998,27,Research Nurse,Health,Mass Customer,N,No,4
772,Lorianna Vidyapin,Female,12,26-12-1998,27,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4
774,Phelia Perotti,Female,79,27-11-1998,27,Operator,Manufacturing,High Net Worth,N,No,1
826,Marc Waddilove,Male,92,25-12-1998,27,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1
875,Caryl Linnett,Male,34,23-02-1999,26,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2
906,Cammy Marcroft,Male,73,30-12-1998,26,Financial Analyst,Financial Services,High Net Worth,N,Yes,3
945,Hebert Bernocchi,Male,59,26-08-1998,27,Human Resources Manager,n/a,High Net Worth,N,Yes,1
1152,Humfrid Ducket,Male,47,23-06-1998,27,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3
1187,Antonino Hogben,Male,65,21-10-1998,27,NA,Financial Services,Mass Customer,N,No,1
1278,Betsy Schruurs,Female,14,15-11-1998,27,Pharmacist,Health,Affluent Customer,N,No,2
1334,Cicily Jenks,Female,72,23-10-1998,27,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4
1380,Lavina Clavey,Female,99,30-09-1998,27,Financial Analyst,Financial Services,Mass Customer,N,No,3
1384,Marcile Carren,Female,48,09-09-1998,27,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2
1415,Merilyn Dikle,Female,68,14-12-1998,27,Executive Secretary,Property,High Net Worth,N,Yes,3
1428,Morissa Ozintsev,Female,93,15-11-1998,27,Sales Representative,Retail,High Net Worth,N,No,1
1432,Hiram Kittiman,Male,70,26-11-1998,27,Tax Accountant,Agriculture,High Net Worth,N,Yes,2
1459,Haydon Berkery,Male,89,16-06-1998,27,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4
1534,Rosabelle Hollington,Female,74,30-11-1998,27,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4
1680,Loise Austins,Female,5,28-07-1998,27,Desktop Support Technician,Property,Mass Customer,N,Yes,4
1714,Esma Rycroft,Female,80,26-06-1998,27,Senior Sales Associate,Property,High Net Worth,N,Yes,4
1724,Davita Pristnor,Female,28,24-01-1999,26,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,4
1984,Hewett Alessandretti,Male,70,01-06-1999,26,Information Systems Manager,Health,Mass Customer,N,Yes,1
2016,Laraine Merioth,Female,89,19-11-1998,27,Executive Secretary,Retail,Affluent Customer,N,Yes,1
2044,Leyla Eddington,Female,84,02-08-1998,27,Quality Engineer,Health,Mass Customer,N,Yes,1
2147,Franzen Kielty,Male,42,04-11-1998,27,Engineer IV,n/a,High Net Worth,N,Yes,1
2201,Trisha Basset,Female,56,12-12-1998,27,Design Engineer,Financial Services,Affluent Customer,N,Yes,1
2203,Ganny Alessandrelli,Male,13,23-12-1998,27,Sales Associate,Health,High Net Worth,N,Yes,2
2224,Sydel Seccombe,Female,3,18-08-1998,27,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4
2266,Jeth Tomes,Male,74,11-10-1998,27,NA,Retail,High Net Worth,N,No,1
2300,Cary Cockerham,Male,20,26-09-1998,27,NA,Financial Services,Mass Customer,N,Yes,3
2302,Loraine Beamish,Female,43,09-01-1999,26,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4
2365,Lauretta Furmonger,Female,2,18-10-1998,27,Structural Analysis Engineer,Agriculture,Mass Customer,N,Yes,3
2377,Kristien Dunne,Female,29,02-10-1998,27,Analog Circuit Design manager,IT,High Net Worth,N,No,2
2427,Myrta Whibley,Female,20,15-10-1998,27,Senior Developer,n/a,High Net Worth,N,Yes,2
2543,Horacio Kitchin,Male,41,03-06-1999,26,Web Developer III,n/a,Affluent Customer,N,No,2
2549,Mike Geggus,Male,12,07-08-1998,27,Pharmacist,Health,Mass Customer,N,Yes,4
2615,Cordelia ,Female,23,13-08-1998,27,Nurse,Financial Services,Mass Customer,N,Yes,1
2620,Henderson Koubek,Male,26,30-04-1999,26,Civil Engineer,Manufacturing,Mass Customer,N,No,1
2626,Gerome Lawrenz,Male,42,24-10-1998,27,Account Coordinator,Property,Affluent Customer,N,Yes,4
2704,Orlando Gniewosz,Male,6,08-02-1999,26,Account Representative IV,Retail,Affluent Customer,N,Yes,3
2737,Andras Yurocjkin,Male,28,20-07-1998,27,NA,Retail,Mass Customer,N,Yes,3
2741,Reinwald Sinkins,Male,6,28-02-1999,26,Statistician II,Property,High Net Worth,N,No,4
2744,Bjorn Isitt,Male,59,25-01-1999,26,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3
2828,Philippine Maycey,Female,37,14-12-1998,27,NA,Health,High Net Worth,N,Yes,4
2875,Keven Leahair,Male,71,23-10-1998,27,Financial Analyst,Financial Services,High Net Worth,N,No,2
3070,Malissia Minthorpe,Female,74,27-07-1998,27,Account Executive,Health,Affluent Customer,N,Yes,1
3095,Joachim ,Male,14,11-10-1998,27,Staff Accountant IV,Retail,High Net Worth,N,Yes,2
3131,Sybilla O' Markey,Female,63,24-02-1999,26,NA,Retail,Affluent Customer,N,Yes,3
3133,Eda MacCheyne,Female,89,10-05-1999,26,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2
3136,Leonardo Brennon,Male,60,25-08-1998,27,Marketing Manager,Retail,Mass Customer,N,Yes,3
3332,Cissy Jeffress,Female,43,24-09-1998,27,Account Representative III,Health,Mass Customer,N,No,3
3357,Georgie Henze,Male,25,01-02-1999,26,Design Engineer,Manufacturing,Affluent Customer,N,No,4
3379,Elysee Spurr,Female,51,30-04-1999,26,Food Chemist,Health,Mass Customer,N,Yes,2
3494,Robers Richen,Male,72,24-12-1998,27,Account Representative IV,Agriculture,High Net Worth,N,No,1
3544,Benoite Trahmel,Female,25,13-08-1998,27,Help Desk Technician,n/a,Affluent Customer,N,No,1
3674,Rodger Gores,Male,59,24-12-1998,27,Tax Accountant,Property,Mass Customer,N,No,3
3716,Kari Bamlett,Female,81,24-08-1998,27,NA,Retail,Affluent Customer,N,No,1
3772,Anselma Rennie,Female,45,07-02-1999,26,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2
3774,Elizabeth Christy,Female,38,07-11-1998,27,Statistician I,Property,High Net Worth,N,No,2
3858,Sabina Tarbin,Female,57,31-08-1998,27,Librarian,Entertainment,Mass Customer,N,Yes,1
3867,Carmelia Klimentyonok,Female,14,09-10-1998,27,Geologist II,IT,Mass Customer,N,Yes,1
3985,Caryn Padbury,Female,44,21-06-1998,27,Web Developer IV,Property,Mass Customer,N,No,4
59,Niki Heathcote,Male,60,08-02-2000,25,Physical Therapy Assistant,n/a,High Net Worth,N,No,3
164,Aarika Van Vuuren,Female,55,07-08-1999,26,Senior Editor,Retail,Affluent Customer,N,Yes,1
435,Jerome Muggeridge,Male,5,23-12-1999,26,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1
519,Rabi Nissle,Male,83,07-04-2000,25,NA,n/a,Mass Customer,N,Yes,1
644,Tomlin Hastwall,Male,59,22-12-1999,26,Administrative Officer,Health,Affluent Customer,N,No,2
803,Nina Murcutt,Female,96,11-11-1999,26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3
804,Henrietta Seater,Female,98,17-06-1999,26,Technical Writer,n/a,High Net Worth,N,Yes,1
842,Mahmud Dobbson,Male,59,16-08-1999,26,Compensation Analyst,Financial Services,High Net Worth,N,No,2
914,Marc Egleton,Male,73,16-06-1999,26,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2
931,Katrina Sappson,Female,59,07-08-1999,26,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1
951,Meryl Dumbar,Male,44,29-09-1999,26,Assistant Media Planner,Entertainment,Mass Customer,N,No,1
967,April Causon,Female,44,04-10-1999,26,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1
1028,Thorn Torfin,Male,10,11-08-1999,26,Project Manager,n/a,High Net Worth,N,No,1
1080,Monah Talbot,Female,70,26-12-1999,26,Speech Pathologist,Property,Mass Customer,N,Yes,2
1229,Sebastian Trass,Male,38,08-01-2000,25,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1
1390,Christyna Feldberg,Female,74,25-01-2000,25,Accounting Assistant I,Retail,High Net Worth,N,Yes,1
1392,Marris Waison,Female,28,15-01-2000,25,Human Resources Manager,Financial Services,Mass Customer,N,No,1
1430,Kalli Pigeram,Female,86,24-07-1999,26,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3
1436,Tonnie Andryunin,Male,40,29-10-1999,26,General Manager,n/a,Affluent Customer,N,No,3
1599,Ozzy Silver,Male,65,24-11-1999,26,NA,n/a,Affluent Customer,N,No,1
1811,Sylvan Sugge,Male,59,13-10-1999,26,NA,Financial Services,Mass Customer,N,No,1
2006,Hyacinthia Tuley,Female,33,04-10-1999,26,Senior Developer,Property,High Net Worth,N,Yes,2
2093,Salem Doiley,Male,94,10-09-1999,26,Programmer II,Financial Services,High Net Worth,N,No,2
2134,Crosby Ruoff,Male,16,21-02-2000,25,Nurse,Manufacturing,Affluent Customer,N,No,2
2259,Leanora Calbert,Female,83,02-07-1999,26,Environmental Specialist,n/a,Affluent Customer,N,No,2
2337,Odilia Bick,Female,47,11-01-2000,25,Programmer Analyst II,Health,Mass Customer,N,No,1
2342,Clara Jakel,Female,87,17-09-1999,26,NA,n/a,Mass Customer,N,No,2
2431,Alvy Tyndall,Male,15,24-12-1999,26,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2
2504,Aloysius Huffer,Male,52,29-04-2000,25,NA,Property,Mass Customer,N,No,2
2521,Kellia Martugin,Female,35,29-08-1999,26,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3
2541,Cleveland Islep,Male,17,14-03-2000,25,Software Engineer II,Financial Services,High Net Worth,N,Yes,2
2729,Meggi Shipcott,Female,76,10-05-2000,25,General Manager,n/a,Mass Customer,N,Yes,1
2731,Meagan Ferry,Female,74,18-05-2000,25,Accounting Assistant III,Retail,Mass Customer,N,Yes,1
2755,Karen La Wille,Female,66,28-07-1999,26,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1
2833,Cy Braim,Male,60,26-11-1999,26,NA,IT,Mass Customer,N,Yes,3
2929,Winny Cakes,Male,97,28-07-1999,26,Nurse,Retail,Mass Customer,N,No,2
2938,Richardo Cocher,Male,79,21-02-2000,25,Assistant Manager,Agriculture,Affluent Customer,N,No,2
3055,Viki Drache,Female,96,23-08-1999,26,General Manager,n/a,Mass Customer,N,Yes,2
3063,Andrea Wildber,Male,74,04-11-1999,26,VP Sales,Financial Services,Affluent Customer,N,No,2
3089,Wood Nathan,Male,27,24-02-2000,25,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2
3152,Lettie McGenis,Female,6,07-06-1999,26,Teacher,Financial Services,High Net Worth,N,Yes,3
3188,Boyd ,Male,94,07-07-1999,26,Actuary,Financial Services,Mass Customer,N,No,1
3201,Zed Blanckley,Male,61,31-03-2000,25,Assistant Professor,Financial Services,Mass Customer,N,Yes,1
3363,Orson Tythacott,Male,25,08-03-2000,25,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3
3386,Cliff Nolin,Male,24,28-07-1999,26,Structural Engineer,IT,High Net Worth,N,Yes,2
3423,Griselda Bezants,Female,57,27-12-1999,26,Registered Nurse,Health,Affluent Customer,N,No,1
3460,Reinhold Barthrup,Male,22,10-10-1999,26,Actuary,Financial Services,Mass Customer,N,No,2
3482,Roch Rilston,Female,71,18-05-2000,25,Clinical Specialist,Health,Affluent Customer,N,Yes,2
3650,Darrelle Rosas,Female,85,21-10-1999,26,Office Assistant I,IT,Mass Customer,N,Yes,2
3651,Baxie ,Male,91,15-11-1999,26,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2
3675,Samuele Heller,Male,88,17-12-1999,26,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,1
3757,Hyacinthia Crain,Female,75,12-09-1999,26,Information Systems Manager,n/a,Affluent Customer,N,No,2
3850,Alexandro McCullock,Male,55,07-01-2000,25,Accountant III,n/a,Mass Customer,N,Yes,2
3908,Dolf Serridge,Male,64,09-06-1999,26,Junior Executive,Health,High Net Worth,N,No,1
3953,Allyson Simak,Female,79,18-06-1999,26,Help Desk Operator,Health,Affluent Customer,N,Yes,2
3954,Archaimbaud McAteer,Male,63,03-02-2000,25,Human Resources Assistant III,Financial Services,High Net Worth,N,No,2
3960,Hobart Burgan,Male,6,16-03-2000,25,NA,Property,Mass Customer,N,No,1
3989,Nicolas Burdass,Male,75,23-06-1999,26,Environmental Specialist,Agriculture,Affluent Customer,N,Yes,1
15,Erroll Radage,Male,91,13-07-2000,25,Junior Executive,Manufacturing,Mass Customer,N,No,1
19,Sorcha Keyson,Female,76,15-04-2001,24,Geological Engineer,Manufacturing,High Net Worth,N,No,1
110,Sascha St. Quintin,Male,23,31-07-2000,25,NA,Financial Services,Affluent Customer,N,No,1
373,Eva Colenutt,Female,95,26-08-2000,25,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1
540,Tresa Dy,Female,80,28-04-2001,24,Chemical Engineer,Manufacturing,Mass Customer,N,No,1
609,Margalit Dorwood,Female,32,06-11-2000,25,Computer Systems Analyst II,Health,Mass Customer,N,No,1
829,Byran Goodfield,Male,84,22-01-2001,24,Environmental Tech,Financial Services,High Net Worth,N,Yes,2
850,Nevin Hanfrey,Male,79,24-09-2000,25,Clinical Specialist,Health,Mass Customer,N,No,1
852,Andie Bonney,Female,37,04-11-2000,25,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2
854,Charisse Thoresby,Female,35,24-10-2000,25,Marketing Manager,n/a,Affluent Customer,N,No,2
874,Howard Oseland,Male,78,05-05-2001,24,NA,Health,Mass Customer,N,Yes,1
913,Dayle Spearman,Female,67,28-10-2000,25,NA,Financial Services,Mass Customer,N,No,1
1076,Siegfried Trattles,Male,33,06-06-2000,25,Pharmacist,Health,Affluent Customer,N,No,2
1185,Xena Rossbrooke,Female,17,23-07-2000,25,VP Product Management,n/a,Mass Customer,N,Yes,2
1354,Karee Hyman,Female,0,15-10-2000,25,Analyst Programmer,Financial Services,Affluent Customer,N,No,2
1355,Isador Hallitt,Male,37,04-04-2001,24,VP Quality Control,Property,Mass Customer,N,No,1
1778,Emera Margrem,Female,72,30-07-2000,25,Staff Accountant III,n/a,Mass Customer,N,Yes,2
1798,Eunice Risom,Female,46,11-10-2000,25,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1
1813,Reeva Eakeley,Female,45,19-05-2001,24,Technical Writer,Manufacturing,Mass Customer,N,No,1
1951,Rockie MacCosty,Male,93,07-06-2000,25,Health Coach II,Manufacturing,Mass Customer,N,Yes,2
2024,Elinor Biggerstaff,Female,69,14-07-2000,25,VP Sales,IT,Mass Customer,N,Yes,2
2392,Isadora Gronaller,Female,48,11-01-2001,24,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2
2398,Mirelle ,Female,6,11-10-2000,25,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1
